Order ID,Product Name,Category,Sub-Category,Sales,Quantity,Discount,Profit,Shipping Cost,Customer Name,Customer Segment,Region,State,Order Date,Ship Date
ORD-101688,Hon 4070 Chair,Furniture,Chairs,276.42,3,0.0,14.31,14.62,Rhonda Carter,Consumer,East,Pennsylvania,2022-05-23,2022-05-26
ORD-101689,Safco Round Table,Furniture,Tables,370.72,9,0.1,-6.08,29.54,Dr. Darren Mcneil,Corporate,West,Nevada,2021-11-09,2021-11-11
ORD-101690,Quartet Calendar,Office Supplies,Supplies,159.28,10,0.0,44.52,23.33,Donald Morales,Consumer,East,Maryland,2021-02-10,2021-02-13
ORD-101691,Staples Standard Staples,Office Supplies,Fasteners,96.8,7,0.0,26.27,29.73,Sheryl Wright,Consumer,East,Connecticut,2023-12-07,2023-12-09
ORD-101692,Lorell Glass Table,Furniture,Tables,442.71,1,0.5,-145.3,34.05,Ryan Koch,Corporate,Central,Ohio,2021-08-15,2021-08-18
ORD-101693,Bush Coat Rack,Furniture,Furnishings,212.05,10,0.3,-28.86,10.98,Beth Baker,Consumer,South,Mississippi,2021-11-05,2021-11-09
ORD-101694,BIC Cristal Pens,Office Supplies,Art,117.57,1,0.3,-1.53,25.28,Donna Jones,Corporate,Central,Texas,2023-07-07,2023-07-10
ORD-101695,Fiskars Scissors,Office Supplies,Supplies,39.54,7,0.1,3.95,30.71,Robert Foster,Corporate,South,Georgia,2021-10-07,2021-10-11
ORD-101696,Lorell Mirror,Furniture,Furnishings,301.12,5,0.2,-19.21,22.47,Tommy Patterson,Consumer,East,Connecticut,2021-05-09,2021-05-14
ORD-101697,OIC Binder Clips,Office Supplies,Fasteners,153.12,10,0.3,-13.67,28.93,Joshua Butler,Home Office,Central,Illinois,2022-12-22,2022-12-26
ORD-101698,Sharp MX,Technology,Copiers,490.89,9,0.3,7.1,15.7,Kyle Washington,Consumer,Central,Texas,2021-08-19,2021-08-22
ORD-101699,Steelcase Leap,Furniture,Chairs,582.57,9,0.3,-93.34,38.3,Rhonda Allen,Consumer,Central,Ohio,2023-02-19,2023-02-22
ORD-101700,Samsung Galaxy S22,Technology,Phones,488.63,7,0.1,62.78,27.7,Rebecca Walker,Home Office,South,Georgia,2022-11-01,2022-11-07
ORD-101701,Prepac Bookcase,Furniture,Bookcases,333.46,1,0.1,5.02,24.24,Caitlin Bryant,Corporate,Central,Ohio,2021-05-06,2021-05-07
ORD-101702,Tyvek Mailer,Office Supplies,Envelopes,103.95,4,0.2,-6.92,24.98,Stephen Curtis,Home Office,Central,Wisconsin,2022-01-25,2022-01-30
ORD-101703,Ibico MB,Office Supplies,Binders,111.83,1,0.0,25.31,31.16,Jennifer Browning,Home Office,Central,Michigan,2022-06-21,2022-06-26
ORD-101704,Logitech Keyboard,Technology,Accessories,374.4,2,0.1,75.76,33.96,Kayla Nichols,Consumer,Central,Wisconsin,2023-01-29,2023-02-04
ORD-101705,Zebra Label Printer,Technology,Machines,302.01,4,0.3,-24.21,35.47,Jacqueline Yang,Corporate,Central,Illinois,2022-12-30,2023-01-03
ORD-101706,Eldon Shelf,Furniture,Furnishings,548.99,1,0.0,32.06,31.02,Emily Copeland,Consumer,East,Connecticut,2022-08-26,2022-08-29
ORD-101707,Avery Heavy Duty Binder,Office Supplies,Binders,72.4,5,0.0,15.4,20.52,Ashley Johnston,Home Office,West,Oregon,2022-02-22,2022-02-25
ORD-101708,Zebra Label Printer,Technology,Machines,544.52,5,0.4,-70.58,24.09,Gabriel Marshall,Home Office,South,Mississippi,2021-03-30,2021-04-02
ORD-101709,Deflect-o Stackable,Office Supplies,Storage,48.64,3,0.4,-6.16,8.85,Ryan Koch,Home Office,West,Oregon,2021-09-16,2021-09-18
ORD-101710,Zebra Label Printer,Technology,Machines,312.82,7,0.0,55.1,17.05,Vincent Mcdonald,Consumer,East,New Jersey,2021-01-17,2021-01-20
ORD-101711,Ricoh Aficio,Technology,Copiers,478.13,9,0.0,96.06,12.73,Lisa Christensen,Home Office,West,California,2022-10-29,2022-11-01
ORD-101712,Brother Fax Machine,Technology,Machines,125.84,1,0.2,9.21,16.17,Adam Johnson,Corporate,East,Pennsylvania,2021-06-17,2021-06-23
ORD-101713,Avery Flexi-View,Office Supplies,Binders,98.08,8,0.0,28.37,25.82,David Martinez,Corporate,West,Utah,2022-01-14,2022-01-20
ORD-101714,Prepac Bookcase,Furniture,Bookcases,363.3,3,0.2,-1.79,19.62,Melanie Hall,Consumer,Central,Texas,2022-05-20,2022-05-24
ORD-101715,Zebra Label Printer,Technology,Machines,484.65,1,0.0,119.86,14.1,Aaron Little,Consumer,Central,Minnesota,2022-10-03,2022-10-05
ORD-101716,Realspace Bookcase,Furniture,Bookcases,372.67,6,0.2,-24.18,20.08,Brandon Marsh,Consumer,South,North Carolina,2021-04-07,2021-04-10
ORD-101717,Advantus Binder Clips,Office Supplies,Fasteners,162.72,10,0.1,30.01,13.27,James Smith,Consumer,South,Florida,2021-10-17,2021-10-20
ORD-101718,Samsung Galaxy S22,Technology,Phones,501.8,2,0.4,-102.27,14.89,Erica Scott,Corporate,West,California,2022-02-21,2022-02-22
ORD-101719,Expo Dry Erase,Office Supplies,Art,48.77,3,0.3,-0.26,19.01,Rodney Bentley,Consumer,East,Connecticut,2022-02-16,2022-02-19
ORD-101720,Advantus Ring Binder,Furniture,Furnishings,327.46,3,0.0,22.69,11.24,Donna Jones,Home Office,East,New Jersey,2022-12-24,2022-12-29
ORD-101721,Fellowes Storage Case,Office Supplies,Storage,94.51,9,0.0,28.3,18.71,Kimberly Roberts,Corporate,West,Oregon,2022-01-07,2022-01-09
ORD-101722,3M Post-it Flags,Office Supplies,Labels,112.25,8,0.1,9.31,15.48,Todd Khan,Consumer,Central,Missouri,2021-08-08,2021-08-11
ORD-101723,Steelcase Leap,Furniture,Chairs,296.62,10,0.2,-29.74,15.87,Jeremy Thomas,Home Office,West,Washington,2021-11-29,2021-12-03
ORD-101724,Sauder Bookcase,Furniture,Bookcases,263.48,9,0.1,-0.18,17.46,Jennifer Wilson,Consumer,East,Maryland,2023-02-10,2023-02-14
ORD-101725,Safco Round Table,Furniture,Tables,252.68,10,0.1,-10.8,22.15,Jessica Scott,Corporate,West,California,2022-04-12,2022-04-16
ORD-101726,HP LaserJet,Technology,Machines,389.58,10,0.0,59.2,15.4,Tommy Patterson,Corporate,Central,Minnesota,2022-08-12,2022-08-14
ORD-101727,Mead Envelopes,Office Supplies,Envelopes,23.74,2,0.3,1.96,4.86,Patrick Brown,Corporate,Central,Missouri,2023-01-30,2023-02-04
ORD-101728,AT-A-GLANCE Planner,Office Supplies,Supplies,124.84,9,0.0,25.12,21.92,Jeremy Cervantes,Consumer,East,Virginia,2021-10-21,2021-10-23
ORD-101729,Prepac Bookcase,Furniture,Bookcases,312.26,5,0.3,-62.01,14.81,Amanda Garcia,Home Office,Central,Ohio,2023-07-15,2023-07-20
ORD-101730,Sharp MX,Technology,Copiers,681.32,1,0.0,187.27,30.2,Kayla Elliott,Consumer,East,New York,2023-10-14,2023-10-19
ORD-101731,Nokia 5310,Technology,Phones,435.07,9,0.0,100.58,37.22,Travis Allen,Home Office,West,Arizona,2023-06-09,2023-06-14
ORD-101732,Navigator Paper,Office Supplies,Paper,95.61,10,0.0,14.64,13.43,Sherri Holmes,Consumer,West,Utah,2022-11-21,2022-11-25
ORD-101733,Safco Round Table,Furniture,Tables,260.58,9,0.1,6.93,8.77,Meghan Martin,Home Office,East,Maryland,2023-05-21,2023-05-27
ORD-101734,Brother Fax Machine,Technology,Machines,337.27,2,0.1,30.04,31.0,William Ball,Consumer,West,Colorado,2023-08-10,2023-08-16
ORD-101735,Staedtler Pens,Office Supplies,Art,87.08,6,0.0,18.81,24.28,David Barrett,Consumer,South,North Carolina,2021-06-13,2021-06-14
ORD-101736,Mead Envelopes,Office Supplies,Envelopes,91.67,1,0.0,15.31,6.48,William Ball,Corporate,East,Virginia,2021-03-28,2021-04-01
ORD-101737,Maco Labels,Office Supplies,Labels,67.06,8,0.0,10.45,24.79,Brian Williams,Home Office,East,New Jersey,2021-10-05,2021-10-08
ORD-101738,HP LaserJet,Technology,Machines,566.45,4,0.3,-93.62,15.96,Ryan Vasquez,Consumer,South,Alabama,2021-10-14,2021-10-20
ORD-101739,Eldon Shelf,Furniture,Furnishings,448.43,4,0.0,75.93,21.0,Alison Taylor,Home Office,Central,Wisconsin,2021-01-15,2021-01-19
ORD-101740,Sharp MX,Technology,Copiers,361.65,2,0.0,18.03,16.88,Thomas Gutierrez,Consumer,West,Oregon,2023-03-02,2023-03-07
ORD-101741,Maco Labels,Office Supplies,Labels,78.44,9,0.1,10.73,31.48,Deanna Johnson,Consumer,South,Georgia,2021-03-29,2021-04-02
ORD-101742,Safco Round Table,Furniture,Tables,188.73,5,0.0,14.01,25.8,Ashley Johnson,Consumer,West,Arizona,2023-02-14,2023-02-17
ORD-101743,Fiskars Scissors,Office Supplies,Supplies,138.97,7,0.3,1.84,6.94,James Smith,Corporate,West,Oregon,2023-04-25,2023-04-27
ORD-101744,Samsung Galaxy S22,Technology,Phones,262.07,8,0.1,5.27,19.64,Edward Clark,Consumer,South,Georgia,2023-02-04,2023-02-10
ORD-101745,Epson Scanner,Technology,Machines,357.68,4,0.1,31.95,31.6,Deborah Allen,Corporate,South,Florida,2023-11-09,2023-11-14
ORD-101746,Humanscale Chair,Furniture,Chairs,369.54,10,0.0,27.06,24.04,Eric Chandler,Consumer,South,Tennessee,2021-02-14,2021-02-18
ORD-101747,IKEA KALLAX,Furniture,Bookcases,371.38,6,0.1,43.36,34.53,Jennifer Browning,Home Office,Central,Illinois,2022-07-24,2022-07-30
ORD-101748,Brother Fax Machine,Technology,Machines,540.48,9,0.5,-120.21,35.11,Connie Rios,Home Office,East,Maryland,2021-10-06,2021-10-11
ORD-101749,Xerox Multi-Use Paper,Office Supplies,Paper,84.14,2,0.1,10.28,10.23,Michelle Smith,Corporate,Central,Texas,2023-02-25,2023-03-02
ORD-101750,Avery File Folder Labels,Office Supplies,Labels,127.78,8,0.0,24.1,12.33,Tiffany Lloyd,Consumer,West,Nevada,2023-08-21,2023-08-24
ORD-101751,Wilson Jones Binder,Office Supplies,Binders,91.45,1,0.0,20.35,8.28,Scott Gomez,Home Office,West,Arizona,2022-04-22,2022-04-26
ORD-101752,HP Office Paper,Office Supplies,Paper,73.94,2,0.2,-0.64,24.03,Carrie Sanchez,Home Office,East,Maryland,2021-09-30,2021-10-03
ORD-101753,Epson Scanner,Technology,Machines,461.68,10,0.3,-29.11,19.58,Tina Williams,Consumer,East,New York,2022-12-31,2023-01-03
ORD-101754,Lorell Glass Table,Furniture,Tables,370.03,2,0.5,-120.88,35.34,Joseph Thomas,Corporate,East,New York,2022-03-17,2022-03-19
ORD-101755,Eldon Shelf,Furniture,Furnishings,456.5,10,0.1,-10.88,17.08,Ashley Johnson,Corporate,South,Georgia,2021-10-23,2021-10-28
ORD-101756,Bush Furniture Bookcase,Furniture,Bookcases,515.44,3,0.1,-34.73,16.22,Chad Sheppard,Consumer,West,Oregon,2023-02-04,2023-02-06
ORD-101757,Eldon Shelf,Furniture,Furnishings,362.17,3,0.1,15.85,22.36,Aaron Martinez,Consumer,South,Georgia,2021-04-16,2021-04-17
ORD-101758,Hammermill Copy Paper,Office Supplies,Paper,64.54,7,0.2,5.24,6.18,Michael Hughes,Corporate,Central,Missouri,2021-12-14,2021-12-16
ORD-101759,Hammermill Copy Paper,Office Supplies,Paper,130.94,1,0.0,14.29,18.98,Meghan Martin,Consumer,Central,Michigan,2023-01-09,2023-01-11
ORD-101760,Hammermill Copy Paper,Office Supplies,Paper,106.09,4,0.3,-15.35,6.06,Adam White,Corporate,South,Georgia,2021-10-07,2021-10-10
ORD-101761,HP Wireless Mouse,Technology,Accessories,255.49,8,0.4,-14.96,25.8,Gary Anderson,Consumer,South,Alabama,2023-07-14,2023-07-16
ORD-101762,Epson Scanner,Technology,Machines,316.91,8,0.0,38.44,13.85,Bianca Melton,Consumer,Central,Wisconsin,2023-10-13,2023-10-15
ORD-101763,Epson Scanner,Technology,Machines,378.33,4,0.3,16.42,18.48,Angela Hubbard,Consumer,West,Nevada,2021-05-21,2021-05-24
ORD-101764,Xerox WorkCentre,Technology,Copiers,116.93,2,0.0,14.9,25.12,Michael Smith,Consumer,West,Oregon,2021-09-27,2021-09-29
ORD-101765,Lorell Mirror,Furniture,Furnishings,489.69,3,0.1,55.28,29.68,Allison Wells,Corporate,West,Nevada,2021-02-04,2021-02-08
ORD-101766,Quartet Calendar,Office Supplies,Supplies,86.69,9,0.0,13.7,30.94,James Smith,Consumer,East,Maryland,2022-10-09,2022-10-11
ORD-101767,Prepac Bookcase,Furniture,Bookcases,561.5,2,0.0,100.91,32.25,Jennifer Montgomery,Consumer,Central,Illinois,2021-10-02,2021-10-05
ORD-101768,Global Leather Chair,Furniture,Chairs,391.47,10,0.3,-70.71,34.72,Theresa Brown,Home Office,South,Alabama,2022-10-17,2022-10-23
ORD-101769,Advantus Ring Binder,Furniture,Furnishings,304.12,1,0.1,3.64,16.35,William Smith,Consumer,West,Nevada,2022-06-07,2022-06-10
ORD-101770,Hon 10500 Table,Furniture,Tables,349.7,8,0.0,60.34,32.85,John Burgess,Consumer,East,Connecticut,2023-07-24,2023-07-27
ORD-101771,Humanscale Chair,Furniture,Chairs,415.53,4,0.3,-80.56,37.76,Christopher Thompson,Corporate,West,Nevada,2021-09-25,2021-09-27
ORD-101772,Realspace Bookcase,Furniture,Bookcases,475.18,10,0.5,-135.11,23.58,Erika Marshall,Consumer,East,Connecticut,2022-07-25,2022-07-29
ORD-101773,Samsung Galaxy S22,Technology,Phones,519.93,3,0.3,6.93,23.1,Travis Allen,Consumer,East,Pennsylvania,2022-07-16,2022-07-19
ORD-101774,Logitech Keyboard,Technology,Accessories,232.15,7,0.0,41.37,15.52,Patrick Brown,Consumer,East,New York,2022-11-05,2022-11-06
ORD-101775,Hon 4070 Chair,Furniture,Chairs,246.23,1,0.0,5.32,33.71,Randy Terry,Consumer,East,New York,2023-04-06,2023-04-09
ORD-101776,Dixon Ticonderoga Pencils,Office Supplies,Art,101.09,10,0.2,18.76,30.54,Janet King,Consumer,West,Colorado,2021-07-09,2021-07-12
ORD-101777,Sterilite Storage Box,Office Supplies,Storage,31.12,9,0.1,4.31,30.62,Jessica Chapman,Corporate,Central,Ohio,2023-07-31,2023-08-04
ORD-101778,Brother Fax Machine,Technology,Machines,512.49,4,0.5,-109.59,15.48,Curtis Fields,Consumer,West,Nevada,2023-03-07,2023-03-10
ORD-101779,Nokia 5310,Technology,Phones,391.9,3,0.3,-48.97,36.84,William Robinson,Consumer,Central,Wisconsin,2021-07-16,2021-07-20
ORD-101780,Canon Printer,Technology,Machines,447.25,5,0.1,27.8,12.75,Samantha Hendrix,Consumer,East,New Jersey,2022-09-25,2022-09-27
ORD-101781,IKEA KALLAX,Furniture,Bookcases,47.21,3,0.2,-0.01,6.52,William West,Consumer,Central,Missouri,2022-10-21,2022-10-24
ORD-101782,Xerox Multi-Use Paper,Office Supplies,Paper,120.67,4,0.1,17.21,21.52,Joseph Rodriguez,Corporate,East,Maryland,2021-10-10,2021-10-13
ORD-101783,Canon imageRUNNER,Technology,Copiers,446.65,8,0.0,104.39,20.7,Diane Murphy,Consumer,East,Connecticut,2022-08-15,2022-08-21
ORD-101784,Staples Standard Envelopes,Office Supplies,Envelopes,97.18,6,0.5,-13.1,5.41,Caitlin Bryant,Consumer,South,North Carolina,2021-10-06,2021-10-09
ORD-101785,Staedtler Pens,Office Supplies,Art,80.48,2,0.2,10.11,25.84,Scott Gomez,Corporate,Central,Illinois,2022-08-27,2022-08-29
ORD-101786,Xerox WorkCentre,Technology,Copiers,461.33,4,0.0,87.52,23.74,Danny Dodson,Consumer,East,New York,2022-11-02,2022-11-05
ORD-101787,HP Wireless Mouse,Technology,Accessories,206.79,3,0.0,40.19,31.55,Adam White,Consumer,West,Nevada,2021-02-18,2021-02-20
ORD-101788,Motorola Edge,Technology,Phones,276.89,7,0.3,-25.45,14.6,Mary Lambert,Consumer,Central,Illinois,2023-05-25,2023-05-27
ORD-101789,Staples Standard Staples,Office Supplies,Fasteners,63.91,5,0.0,10.65,30.37,Michelle Bell,Consumer,West,Nevada,2022-06-14,2022-06-17
ORD-101790,Steelcase Leap,Furniture,Chairs,564.97,5,0.1,48.91,18.32,Frederick Moss,Corporate,South,Louisiana,2021-08-08,2021-08-12
ORD-101791,Avery Flexi-View,Office Supplies,Binders,151.45,2,0.2,-0.17,9.44,Jennifer Moyer,Consumer,South,Alabama,2022-04-27,2022-04-30
ORD-101792,Xerox WorkCentre,Technology,Copiers,421.4,6,0.4,-86.25,32.57,Dr. David Hoover,Consumer,South,Mississippi,2023-07-29,2023-08-02
ORD-101793,Nokia 5310,Technology,Phones,298.69,9,0.3,-31.63,16.25,William West,Home Office,South,Tennessee,2021-11-09,2021-11-14
ORD-101794,Staedtler Pens,Office Supplies,Art,129.67,1,0.1,15.58,30.77,John Davis,Consumer,East,Maryland,2022-08-24,2022-08-27
ORD-101795,Bush Furniture Bookcase,Furniture,Bookcases,438.21,4,0.0,57.06,20.06,Christopher Gibbs,Consumer,West,Washington,2023-11-12,2023-11-15
ORD-101796,Sanford Markers,Office Supplies,Art,163.72,5,0.2,-2.29,26.56,Matthew Compton,Consumer,West,California,2023-05-09,2023-05-14
ORD-101797,Ikea BEKANT Desk,Furniture,Tables,461.11,2,0.3,-38.12,14.95,Michelle Henderson,Corporate,South,Louisiana,2021-12-02,2021-12-05
ORD-101798,Ergon Chair,Furniture,Chairs,193.19,4,0.0,29.05,15.97,Mary Lambert,Consumer,West,Nevada,2023-10-07,2023-10-12
ORD-101799,Sanford Markers,Office Supplies,Art,100.76,1,0.5,-19.28,15.95,Matthew Wright,Home Office,Central,Minnesota,2022-08-12,2022-08-16
ORD-101800,Apple iPhone 14,Technology,Phones,278.17,5,0.0,40.07,28.81,Donald Morales,Consumer,West,California,2021-02-07,2021-02-10
ORD-101801,Apple iPhone 14,Technology,Phones,737.97,7,0.0,132.86,43.3,Jeremy Cervantes,Consumer,South,Florida,2021-06-18,2021-06-23
ORD-101802,Sterilite Storage Box,Office Supplies,Storage,115.03,2,0.1,11.56,20.17,Nathan Bradshaw,Consumer,East,Pennsylvania,2023-10-15,2023-10-17
ORD-101803,Hammermill Copy Paper,Office Supplies,Paper,65.04,2,0.0,17.83,24.56,Tiffany Lloyd,Home Office,West,Oregon,2021-04-12,2021-04-14
ORD-101804,Bush Coat Rack,Furniture,Furnishings,148.05,7,0.4,-35.64,10.16,Nicole Jimenez,Corporate,South,Florida,2023-10-14,2023-10-18
ORD-101805,Navigator Paper,Office Supplies,Paper,91.09,8,0.3,-1.31,13.7,Patrick Dixon,Corporate,Central,Illinois,2022-12-28,2023-01-01
ORD-101806,Cardinal Binder,Office Supplies,Binders,84.27,3,0.2,6.72,5.3,Brian Williams,Consumer,South,North Carolina,2023-01-17,2023-01-23
ORD-101807,AT-A-GLANCE Planner,Office Supplies,Supplies,112.17,10,0.3,1.88,24.55,Sherri Holmes,Consumer,East,Massachusetts,2021-12-07,2021-12-11
ORD-101808,Eldon Shelf,Furniture,Furnishings,191.7,3,0.4,-44.9,25.11,Karen Dawson,Corporate,East,Virginia,2023-08-17,2023-08-19
ORD-101809,Ergon Chair,Furniture,Chairs,453.37,1,0.1,29.35,23.39,April Howard,Consumer,West,Nevada,2023-02-26,2023-03-01
ORD-101810,HP LaserJet,Technology,Machines,190.34,6,0.3,-8.08,19.38,Kerry Jackson,Corporate,East,Maryland,2021-08-06,2021-08-11
ORD-101811,Epson Scanner,Technology,Machines,93.48,7,0.5,-20.35,9.25,Chad Sheppard,Corporate,West,Utah,2023-10-23,2023-10-24
ORD-101812,Sharp MX,Technology,Copiers,713.64,5,0.0,94.63,30.02,Janet King,Consumer,South,Alabama,2021-09-06,2021-09-09
ORD-101813,Kraft Envelopes,Office Supplies,Envelopes,63.3,10,0.3,1.15,28.95,Hayden Garcia,Corporate,South,Alabama,2023-03-08,2023-03-13
ORD-101814,Sanford Markers,Office Supplies,Art,40.63,5,0.3,-2.1,14.3,Jason Clark,Corporate,Central,Illinois,2023-01-17,2023-01-21
ORD-101815,Anker Charger,Technology,Accessories,505.43,3,0.0,74.95,18.83,Adam Page,Corporate,East,Virginia,2021-01-10,2021-01-13
ORD-101816,BIC Cristal Pens,Office Supplies,Art,82.45,1,0.0,21.21,7.54,Timothy Robertson,Consumer,Central,Minnesota,2021-08-19,2021-08-23
ORD-101817,HP Office Paper,Office Supplies,Paper,103.49,2,0.0,24.15,24.5,David Marshall,Consumer,West,California,2023-05-21,2023-05-25
ORD-101818,Bestar Folding Table,Furniture,Tables,269.31,2,0.0,31.91,8.85,Jeffrey Golden,Consumer,Central,Texas,2023-03-06,2023-03-10
ORD-101819,Konica Minolta,Technology,Copiers,390.2,9,0.3,-14.48,26.6,Travis Allen,Home Office,Central,Missouri,2021-08-31,2021-09-05
ORD-101820,Canon imageRUNNER,Technology,Copiers,330.49,3,0.1,30.03,11.67,Jose Hogan,Corporate,Central,Ohio,2023-05-20,2023-05-25
ORD-101821,Global Leather Chair,Furniture,Chairs,191.21,8,0.1,3.49,16.04,Taylor Barry,Consumer,West,Arizona,2023-07-09,2023-07-15
ORD-101822,Navigator Paper,Office Supplies,Paper,64.05,1,0.0,10.52,25.52,Katherine Parker,Consumer,South,Georgia,2022-06-16,2022-06-18
ORD-101823,Jiffy Mailer,Office Supplies,Envelopes,98.28,1,0.0,22.67,16.89,Charles Avila,Consumer,South,Mississippi,2023-06-11,2023-06-16
ORD-101824,Xerox WorkCentre,Technology,Copiers,535.26,9,0.5,-129.3,34.03,Crystal Williams DVM,Home Office,Central,Michigan,2021-02-25,2021-02-28
ORD-101825,Google Pixel 7,Technology,Phones,475.29,1,0.3,-15.43,36.5,Brian Williams,Home Office,Central,Ohio,2023-09-13,2023-09-17
ORD-101826,Tyvek Mailer,Office Supplies,Envelopes,104.23,3,0.0,18.63,25.89,Taylor Barry,Consumer,West,Nevada,2022-08-31,2022-09-05
ORD-101827,Hon 10500 Table,Furniture,Tables,327.92,1,0.1,12.53,21.13,James Smith,Corporate,West,Arizona,2023-03-19,2023-03-23
ORD-101828,Rubbermaid Tote,Office Supplies,Storage,90.23,6,0.0,10.44,19.61,Jessica Smith,Home Office,West,Nevada,2021-10-06,2021-10-07
ORD-101829,Mead Envelopes,Office Supplies,Envelopes,95.14,9,0.3,8.62,21.3,Lori West,Home Office,West,Washington,2023-04-02,2023-04-05
ORD-101830,Stanley Staple Gun,Office Supplies,Fasteners,78.48,1,0.2,1.85,25.63,Joel Simmons,Corporate,South,Alabama,2023-04-13,2023-04-18
ORD-101831,Ergon Chair,Furniture,Chairs,354.8,2,0.5,-100.9,18.94,Scott Gomez,Consumer,West,Nevada,2022-04-27,2022-04-30
ORD-101832,Motorola Edge,Technology,Phones,600.84,7,0.1,22.3,34.91,Taylor Howard,Corporate,West,Colorado,2023-07-10,2023-07-13
ORD-101833,IKEA KALLAX,Furniture,Bookcases,397.77,10,0.2,-12.12,11.7,Mark Hansen,Consumer,Central,Texas,2023-10-22,2023-10-26
ORD-101834,Acco Staple Remover,Office Supplies,Supplies,85.45,4,0.0,20.25,23.78,Janet King,Home Office,South,Louisiana,2023-12-16,2023-12-19
ORD-101835,Apple iPhone 14,Technology,Phones,574.71,8,0.1,82.54,17.75,Donald Morales,Consumer,East,Virginia,2021-12-26,2022-01-01
ORD-101836,Brother Fax Machine,Technology,Machines,227.12,7,0.1,32.03,13.83,Stephen Curtis,Consumer,Central,Illinois,2023-10-05,2023-10-07
ORD-101837,Sharp MX,Technology,Copiers,399.65,3,0.0,73.39,15.86,Ryan Koch,Corporate,East,Pennsylvania,2023-02-07,2023-02-09
ORD-101838,Hammermill Copy Paper,Office Supplies,Paper,92.34,8,0.3,-2.54,6.48,Leslie Lynch,Corporate,Central,Texas,2023-04-27,2023-05-04
ORD-101839,Global Leather Chair,Furniture,Chairs,453.0,1,0.4,-101.56,30.56,Joshua Bush,Home Office,East,Massachusetts,2021-02-21,2021-02-26
ORD-101840,Jabra Headset,Technology,Accessories,230.87,7,0.1,18.54,30.64,Lisa Joyce,Consumer,South,Georgia,2021-03-09,2021-03-12
ORD-101841,Konica Minolta,Technology,Copiers,438.59,10,0.0,105.9,22.51,Caitlin Bryant,Consumer,West,Arizona,2023-06-22,2023-06-24
ORD-101842,HP LaserJet,Technology,Machines,506.5,10,0.0,69.63,25.6,Michelle Bell,Corporate,Central,Illinois,2022-10-28,2022-10-31
ORD-101843,Global Leather Chair,Furniture,Chairs,608.22,1,0.0,68.87,36.02,Rachel Wright,Consumer,East,Virginia,2021-11-20,2021-11-27
ORD-101844,Deflect-o Stackable,Office Supplies,Storage,130.81,8,0.3,-3.61,20.55,Kimberly Cooper,Consumer,South,Louisiana,2023-05-30,2023-06-01
ORD-101845,Ricoh Aficio,Technology,Copiers,495.34,9,0.3,-8.93,24.65,William Harrington,Consumer,Central,Illinois,2022-09-15,2022-09-18
ORD-101846,Realspace Bookcase,Furniture,Bookcases,456.18,2,0.1,33.24,34.87,Jack Miranda,Consumer,East,Pennsylvania,2021-01-06,2021-01-09
ORD-101847,Motorola Edge,Technology,Phones,549.55,5,0.0,90.26,29.45,John Burgess,Consumer,Central,Missouri,2021-12-18,2021-12-22
ORD-101848,Anker Charger,Technology,Accessories,318.52,3,0.0,62.63,11.19,Brandon Morse,Consumer,West,Washington,2021-03-12,2021-03-16
